ticker,token_symbol,platform,contract,size_usdt,market_open,market_status,token_price,reference_price,divergence_pct,status,buy_error_code,buy_error_msg,exit_error_code,exit_error_msg,buy_vendor,sell_vendor,buy_price_impact,sell_price_impact,recovered_usdt,quoted_roundtrip_loss_pct,anomalies
AAPL,AAPLon,ondo,0x390a684ef9cade28a7ad0dfa61ab1eb3842618c4,3000,True,postmarket,333.664686313720591069,332.542,0.3376073740221057998688887418732069934023371483900,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,3000.266293289353598208,-0.008876442978453273600,NORMAL
MSFT,MSFTB,bstock,0x80106cb3ead06659a5ad19df39d9b4733863b9b0,100,True,,490.81000000,490.165939,0.1313965228416248645134846874784581880137534403400,OK,,,,,LiquidMesh,LiquidMesh,0.0025235863,-0.0000000000,99.738586511882715512,0.26141348811728448800,NORMAL
MSFT,MSFTB,bstock,0x80106cb3ead06659a5ad19df39d9b4733863b9b0,500,True,,490.81000000,490.165939,0.1313965228416248645134846874784581880137534403400,OK,,,,,LiquidMesh,LiquidMesh,0.0020765896,0.0000000000,498.649494804968696832,0.270101039006260633600,NORMAL
MSFT,MSFTB,bstock,0x80106cb3ead06659a5ad19df39d9b4733863b9b0,1000,True,,490.81000000,490.165939,0.1313965228416248645134846874784581880137534403400,OK,,,,,LiquidMesh,LiquidMesh,0.0010394095,0.0000000000,997.160914043840648448,0.283908595615935155200,NORMAL
MSFT,MSFTB,bstock,0x80106cb3ead06659a5ad19df39d9b4733863b9b0,3000,True,,490.81000000,490.165939,0.1313965228416248645134846874784581880137534403400,OK,,,,,LiquidMesh,LiquidMesh,0.0003377460,-0.0000000000,2992.81325320806035968,0.23955822639798801066666666666666666666666666666667,NORMAL
MSFT,MSFTon,ondo,0x6bfe75d1ad432050ea973c3a3dcd88f02e2444c3,100,True,postmarket,493.470530426124548089,490.658636,0.5730856892783903000537424556815504618979130737200,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,100.029436716218086192,-0.02943671621808619200,NORMAL
MSFT,MSFTon,ondo,0x6bfe75d1ad432050ea973c3a3dcd88f02e2444c3,500,True,postmarket,493.470530426124548089,490.658636,0.5730856892783903000537424556815504618979130737200,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,500.147183581090473568,-0.029436716218094713600,NORMAL
MSFT,MSFTon,ondo,0x6bfe75d1ad432050ea973c3a3dcd88f02e2444c3,1000,True,postmarket,493.470530426124548089,490.658636,0.5730856892783903000537424556815504618979130737200,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,1000.294367162180947136,-0.029436716218094713600,NORMAL
MSFT,MSFTon,ondo,0x6bfe75d1ad432050ea973c3a3dcd88f02e2444c3,3000,True,postmarket,493.470530426124548089,490.658636,0.5730856892783903000537424556815504618979130737200,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,3000.883101486542273024,-0.029436716218075767466666666666666666666666666666667,NORMAL
AMZN,AMZNon,ondo,0x4553cfe1c09f37f38b12dc509f676964e392f8fc,100,True,postmarket,246.16,246.16,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,100.031565328997373856,-0.03156532899737385600,NORMAL
